dataset,model,n_attacks,struct_attrs,embed,n_cols,feat_attr,min_matching_syns,gt_baseline,risk_value,risk_ci_lwr,risk_ci_upr
ego-facebook,ggsd,500,['clus_coef'],False,29,True,4,True,0.0835,0.0528,0.1143
ego-facebook,grum,500,['clus_coef'],False,29,True,4,True,0.203,0.1667,0.2393
ego-facebook,edge,500,['deg_centrality'],False,29,True,4,True,0.6023,0.5592,0.6454
ego-facebook,ggsd,500,['deg_centrality'],False,29,True,4,True,0.1311,0.0957,0.1666
ego-facebook,grum,500,['deg_centrality'],False,29,True,4,True,0.1878,0.1522,0.2234
ego-facebook,edge,500,['square_clustering'],False,29,True,4,True,0.2649,0.2253,0.3045
ego-facebook,ggsd,500,['square_clustering'],False,29,True,4,True,0.0475,0.0202,0.0748
ego-facebook,grum,500,['square_clustering'],False,29,True,4,True,0.1131,0.0829,0.1434
ego-facebook,edge,500,['eigenvec_centrality'],False,29,True,4,True,0.3947,0.3512,0.4382
ego-facebook,ggsd,500,['eigenvec_centrality'],False,29,True,4,True,0.0531,0.0245,0.0818
ego-facebook,grum,500,['eigenvec_centrality'],False,29,True,4,True,0.1215,0.0905,0.1525
ego-facebook,edge,500,['betweenness_centrality'],False,29,True,4,True,0.3442,0.3017,0.3866
ego-facebook,ggsd,500,['betweenness_centrality'],False,29,True,4,True,0.0364,0.0114,0.0614
ego-facebook,grum,500,['betweenness_centrality'],False,29,True,4,True,0.175,0.1397,0.2103
ego-facebook,edge,500,['avg_neigh_deg'],False,29,True,5,True,0.3234,0.2818,0.3651
ego-facebook,ggsd,500,['avg_neigh_deg'],False,29,True,5,True,0.0,0.0,0.0152
ego-facebook,grum,500,['avg_neigh_deg'],False,29,True,5,True,0.1817,0.1465,0.2169
ego-facebook,edge,500,['clus_coef'],False,29,True,5,True,0.2162,0.179,0.2535
ego-facebook,ggsd,500,['clus_coef'],False,29,True,5,True,0.0458,0.0188,0.0728
ego-facebook,grum,500,['clus_coef'],False,29,True,5,True,0.1748,0.1398,0.2097
ego-facebook,edge,500,['deg_centrality'],False,29,True,5,True,0.6059,0.5629,0.649
ego-facebook,ggsd,500,['deg_centrality'],False,29,True,5,True,0.156,0.1198,0.1922
ego-facebook,grum,500,['deg_centrality'],False,29,True,5,True,0.1786,0.1438,0.2134
ego-facebook,edge,500,['square_clustering'],False,29,True,5,True,0.2784,0.2382,0.3187
ego-facebook,ggsd,500,['square_clustering'],False,29,True,5,True,0.0467,0.0199,0.0736
ego-facebook,grum,500,['square_clustering'],False,29,True,5,True,0.1553,0.1219,0.1887
ego-facebook,edge,500,['eigenvec_centrality'],False,29,True,5,True,0.4215,0.3778,0.4653
ego-facebook,ggsd,500,['eigenvec_centrality'],False,29,True,5,True,0.0643,0.0358,0.0928
ego-facebook,grum,500,['eigenvec_centrality'],False,29,True,5,True,0.1034,0.0747,0.1322
ego-facebook,edge,500,['betweenness_centrality'],False,29,True,5,True,0.2978,0.2567,0.3389
ego-facebook,ggsd,500,['betweenness_centrality'],False,29,True,5,True,0.0241,0.0014,0.0468
ego-facebook,grum,500,['betweenness_centrality'],False,29,True,5,True,0.2326,0.1941,0.271
ego-twitter,edge,500,[],False,1,True,1,True,0.5101,0.0,1.0
ego-twitter,ggsd,500,[],False,1,True,1,True,0.0,0.0,0.0388
ego-twitter,grum,500,[],False,1,True,1,True,0.0,0.0,0.0055
ego-twitter,edge,500,[],False,1,True,2,True,0.5101,0.0,1.0
ego-twitter,ggsd,500,[],False,1,True,2,True,0.0,0.0,0.0388
ego-twitter,grum,500,[],False,1,True,2,True,0.0,0.0,0.007
ego-twitter,edge,500,[],False,1,True,3,True,0.5101,0.0,1.0
ego-twitter,ggsd,500,[],False,1,True,3,True,0.0,0.0,0.04
ego-twitter,grum,500,[],False,1,True,3,True,0.0,0.0,0.007
ego-twitter,edge,500,[],False,1,True,4,True,0.5101,0.0,1.0
ego-twitter,ggsd,500,[],False,1,True,4,True,0.0,0.0,0.04
ego-twitter,grum,500,[],False,1,True,4,True,0.0,0.0,0.0091
ego-twitter,edge,500,[],False,1,True,5,True,0.5101,0.0,1.0
ego-twitter,ggsd,500,[],False,1,True,5,True,0.0,0.0,0.04
ego-twitter,grum,500,[],False,1,True,5,True,0.0,0.0,0.0091
ego-twitter,edge,500,[],False,2,True,1,True,0.9702,0.9402,1.0
ego-twitter,ggsd,500,[],False,2,True,1,False,0.0,0.0,0.0096
ego-twitter,grum,500,[],False,2,True,1,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,2,True,2,True,0.9702,0.9402,1.0
ego-twitter,ggsd,500,[],False,2,True,2,False,0.0,0.0,0.0096
ego-twitter,grum,500,[],False,2,True,2,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,2,True,3,True,0.9702,0.9402,1.0
ego-twitter,ggsd,500,[],False,2,True,3,False,0.0,0.0,0.0117
ego-twitter,grum,500,[],False,2,True,3,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,2,True,4,True,0.9702,0.9402,1.0
ego-twitter,ggsd,500,[],False,2,True,4,False,0.0,0.0,0.0117
ego-twitter,grum,500,[],False,2,True,4,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,2,True,5,True,0.9702,0.9402,1.0
ego-twitter,ggsd,500,[],False,2,True,5,False,0.0,0.0,0.0117
ego-twitter,grum,500,[],False,2,True,5,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,3,True,1,True,0.9953,0.9907,1.0
ego-twitter,ggsd,500,[],False,3,True,1,False,0.0,0.0,0.0049
ego-twitter,grum,500,[],False,3,True,1,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,3,True,2,True,0.9954,0.9908,1.0
ego-twitter,ggsd,500,[],False,3,True,2,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,3,True,2,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,3,True,3,True,0.9955,0.9911,1.0
ego-twitter,ggsd,500,[],False,3,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,3,True,3,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,3,True,4,True,0.9954,0.9909,1.0
ego-twitter,ggsd,500,[],False,3,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,3,True,4,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,3,True,5,True,0.9954,0.9908,1.0
ego-twitter,ggsd,500,[],False,3,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,3,True,5,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,4,True,1,True,0.9954,0.9909,1.0
ego-twitter,ggsd,500,[],False,4,True,1,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,4,True,1,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,4,True,2,True,0.9957,0.9913,1.0
ego-twitter,ggsd,500,[],False,4,True,2,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,4,True,2,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,4,True,3,True,0.9955,0.9909,1.0
ego-twitter,ggsd,500,[],False,4,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,4,True,3,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,4,True,4,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,4,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,4,True,4,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,4,True,5,True,0.9954,0.9909,1.0
ego-twitter,ggsd,500,[],False,4,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,4,True,5,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,5,True,1,True,0.9953,0.9907,1.0
ego-twitter,ggsd,500,[],False,5,True,1,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,5,True,1,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,5,True,2,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,5,True,2,False,0.0,0.0,0.0049
ego-twitter,grum,500,[],False,5,True,2,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,5,True,3,True,0.9953,0.9906,1.0
ego-twitter,ggsd,500,[],False,5,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,5,True,3,True,0.0,0.0,0.012
ego-twitter,edge,500,[],False,5,True,4,True,0.9954,0.9907,1.0
ego-twitter,ggsd,500,[],False,5,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,5,True,4,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,5,True,5,True,0.9953,0.9905,1.0
ego-twitter,ggsd,500,[],False,5,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,5,True,5,True,0.0,0.0,0.0
ego-twitter,edge,500,[],False,6,True,1,True,0.9953,0.9906,1.0
ego-twitter,ggsd,500,[],False,6,True,1,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,6,True,1,True,0.0,0.0,0.033
ego-twitter,edge,500,[],False,6,True,2,True,0.9953,0.9906,1.0
ego-twitter,ggsd,500,[],False,6,True,2,False,0.0,0.0,0.0049
ego-twitter,grum,500,[],False,6,True,2,True,0.0,0.0,0.069
ego-twitter,edge,500,[],False,6,True,3,True,0.9951,0.9902,1.0
ego-twitter,ggsd,500,[],False,6,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,6,True,3,True,0.0,0.0,0.0374
ego-twitter,edge,500,[],False,6,True,4,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,6,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,6,True,4,True,0.0,0.0,0.015
ego-twitter,edge,500,[],False,6,True,5,True,0.9951,0.9902,1.0
ego-twitter,ggsd,500,[],False,6,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,6,True,5,True,0.0,0.0,0.0475
ego-twitter,edge,500,[],False,7,True,1,True,0.9952,0.9905,1.0
ego-twitter,ggsd,500,[],False,7,True,1,False,0.0,0.0,0.0049
ego-twitter,grum,500,[],False,7,True,1,True,0.0,0.0,0.0366
ego-twitter,edge,500,[],False,7,True,2,True,0.9953,0.9905,1.0
ego-twitter,ggsd,500,[],False,7,True,2,False,0.0,0.0,0.0049
ego-twitter,grum,500,[],False,7,True,2,True,0.0,0.0,0.0609
ego-twitter,edge,500,[],False,7,True,3,True,0.9952,0.9905,1.0
ego-twitter,ggsd,500,[],False,7,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,7,True,3,True,0.0138,0.0,0.0883
ego-twitter,edge,500,[],False,7,True,4,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,7,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,7,True,4,True,0.0,0.0,0.0497
ego-twitter,edge,500,[],False,7,True,5,True,0.9954,0.9908,1.0
ego-twitter,ggsd,500,[],False,7,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,7,True,5,True,0.0,0.0,0.064
ego-twitter,edge,500,[],False,8,True,1,True,0.9951,0.9902,1.0
ego-twitter,ggsd,500,[],False,8,True,1,False,0.0,0.0,0.0042
ego-twitter,grum,500,[],False,8,True,1,True,0.0161,0.0,0.0918
ego-twitter,edge,500,[],False,8,True,2,True,0.9953,0.9906,1.0
ego-twitter,ggsd,500,[],False,8,True,2,False,0.0,0.0,0.0049
ego-twitter,grum,500,[],False,8,True,2,True,0.0484,0.0,0.1213
ego-twitter,edge,500,[],False,8,True,3,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,8,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,8,True,3,True,0.0244,0.0,0.1026
ego-twitter,edge,500,[],False,8,True,4,True,0.9953,0.9906,1.0
ego-twitter,ggsd,500,[],False,8,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,8,True,4,True,0.0886,0.0189,0.1583
ego-twitter,edge,500,[],False,8,True,5,True,0.9953,0.9906,1.0
ego-twitter,ggsd,500,[],False,8,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,8,True,5,True,0.0,0.0,0.037
ego-twitter,edge,500,[],False,9,True,1,True,0.9954,0.9908,1.0
ego-twitter,ggsd,500,[],False,9,True,1,False,0.0,0.0,0.0049
ego-twitter,grum,500,[],False,9,True,1,True,0.0906,0.0183,0.1629
ego-twitter,edge,500,[],False,9,True,2,True,0.9955,0.991,1.0
ego-twitter,ggsd,500,[],False,9,True,2,False,0.0,0.0,0.0025
ego-twitter,grum,500,[],False,9,True,2,True,0.0906,0.0183,0.1629
ego-twitter,edge,500,[],False,9,True,3,True,0.9953,0.9906,1.0
ego-twitter,ggsd,500,[],False,9,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,9,True,3,True,0.0889,0.0153,0.1625
ego-twitter,edge,500,[],False,9,True,4,True,0.9953,0.9905,1.0
ego-twitter,ggsd,500,[],False,9,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,9,True,4,True,0.1672,0.0967,0.2378
ego-twitter,edge,500,[],False,9,True,5,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,9,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,9,True,5,True,0.1116,0.0344,0.1889
ego-twitter,edge,500,[],False,10,True,1,True,0.9954,0.9907,1.0
ego-twitter,ggsd,500,[],False,10,True,1,False,0.0,0.0,0.0042
ego-twitter,grum,500,[],False,10,True,1,True,0.1144,0.0415,0.1872
ego-twitter,edge,500,[],False,10,True,2,True,0.9951,0.9903,1.0
ego-twitter,ggsd,500,[],False,10,True,2,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,10,True,2,True,0.1584,0.0887,0.2281
ego-twitter,edge,500,[],False,10,True,3,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,10,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,10,True,3,True,0.1326,0.0578,0.2075
ego-twitter,edge,500,[],False,10,True,4,True,0.9951,0.9903,1.0
ego-twitter,ggsd,500,[],False,10,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,10,True,4,True,0.1866,0.1168,0.2564
ego-twitter,edge,500,[],False,10,True,5,True,0.9953,0.9906,1.0
ego-twitter,ggsd,500,[],False,10,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,10,True,5,True,0.2566,0.1856,0.3275
ego-twitter,edge,500,[],False,11,True,1,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,11,True,1,False,0.0,0.0,0.0049
ego-twitter,grum,500,[],False,11,True,1,True,0.2137,0.1447,0.2827
ego-twitter,edge,500,[],False,11,True,2,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,11,True,2,False,0.0,0.0,0.0049
ego-twitter,grum,500,[],False,11,True,2,True,0.2613,0.1945,0.3282
ego-twitter,edge,500,[],False,11,True,3,True,0.9953,0.9906,1.0
ego-twitter,ggsd,500,[],False,11,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,11,True,3,True,0.2511,0.182,0.3201
ego-twitter,edge,500,[],False,11,True,4,True,0.9954,0.9907,1.0
ego-twitter,ggsd,500,[],False,11,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,11,True,4,True,0.2191,0.1467,0.2914
ego-twitter,edge,500,[],False,11,True,5,True,0.9951,0.9902,1.0
ego-twitter,ggsd,500,[],False,11,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,11,True,5,True,0.2441,0.1716,0.3166
ego-twitter,edge,500,[],False,12,True,1,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,12,True,1,False,0.0,0.0,0.0042
ego-twitter,grum,500,[],False,12,True,1,True,0.2404,0.1702,0.3106
ego-twitter,edge,500,[],False,12,True,2,True,0.9953,0.9907,1.0
ego-twitter,ggsd,500,[],False,12,True,2,False,0.0,0.0,0.0025
ego-twitter,grum,500,[],False,12,True,2,True,0.2722,0.2036,0.3408
ego-twitter,edge,500,[],False,12,True,3,True,0.9953,0.9905,1.0
ego-twitter,ggsd,500,[],False,12,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,12,True,3,True,0.26,0.1875,0.3326
ego-twitter,edge,500,[],False,12,True,4,True,0.9953,0.9905,1.0
ego-twitter,ggsd,500,[],False,12,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,12,True,4,True,0.3114,0.2429,0.3799
ego-twitter,edge,500,[],False,12,True,5,True,0.9951,0.9903,1.0
ego-twitter,ggsd,500,[],False,12,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,12,True,5,True,0.3334,0.2669,0.4
ego-twitter,edge,500,[],False,13,True,1,True,0.9953,0.9905,1.0
ego-twitter,ggsd,500,[],False,13,True,1,False,0.0,0.0,0.0025
ego-twitter,grum,500,[],False,13,True,1,True,0.2806,0.2139,0.3473
ego-twitter,edge,500,[],False,13,True,2,True,0.9953,0.9905,1.0
ego-twitter,ggsd,500,[],False,13,True,2,True,0.0,0.0,0.0071
ego-twitter,grum,500,[],False,13,True,2,True,0.3377,0.2722,0.4033
ego-twitter,edge,500,[],False,13,True,3,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,13,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,13,True,3,True,0.3173,0.2477,0.3869
ego-twitter,edge,500,[],False,13,True,4,True,0.9953,0.9905,1.0
ego-twitter,ggsd,500,[],False,13,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,13,True,4,True,0.3022,0.232,0.3725
ego-twitter,edge,500,[],False,13,True,5,True,0.9954,0.9908,1.0
ego-twitter,ggsd,500,[],False,13,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,13,True,5,True,0.4138,0.3513,0.4763
ego-twitter,edge,500,[],False,14,True,1,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,14,True,1,True,0.0012,0.0,0.0118
ego-twitter,grum,500,[],False,14,True,1,True,0.2879,0.2166,0.3593
ego-twitter,edge,500,[],False,14,True,2,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,14,True,2,True,0.0,0.0,0.0091
ego-twitter,grum,500,[],False,14,True,2,True,0.255,0.1771,0.333
ego-twitter,edge,500,[],False,14,True,3,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,14,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,14,True,3,True,0.3523,0.2826,0.422
ego-twitter,edge,500,[],False,14,True,4,True,0.9955,0.9909,1.0
ego-twitter,ggsd,500,[],False,14,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,14,True,4,True,0.3299,0.2588,0.4011
ego-twitter,edge,500,[],False,14,True,5,True,0.9952,0.9905,1.0
ego-twitter,ggsd,500,[],False,14,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,14,True,5,True,0.3416,0.2722,0.4109
ego-twitter,edge,500,[],False,15,True,1,True,0.9953,0.9906,1.0
ego-twitter,ggsd,500,[],False,15,True,1,False,0.0,0.0,0.0016
ego-twitter,grum,500,[],False,15,True,1,True,0.3729,0.3027,0.4431
ego-twitter,edge,500,[],False,15,True,2,True,0.9952,0.9903,1.0
ego-twitter,ggsd,500,[],False,15,True,2,False,0.0,0.0,0.0049
ego-twitter,grum,500,[],False,15,True,2,True,0.3592,0.2899,0.4285
ego-twitter,edge,500,[],False,15,True,3,True,0.9953,0.9905,1.0
ego-twitter,ggsd,500,[],False,15,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,15,True,3,True,0.3549,0.2846,0.4252
ego-twitter,edge,500,[],False,15,True,4,True,0.9953,0.9905,1.0
ego-twitter,ggsd,500,[],False,15,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,15,True,4,True,0.4216,0.3533,0.4898
ego-twitter,edge,500,[],False,15,True,5,True,0.9953,0.9906,1.0
ego-twitter,ggsd,500,[],False,15,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,15,True,5,True,0.4145,0.3485,0.4805
ego-twitter,edge,500,[],False,16,True,1,True,0.9951,0.9902,1.0
ego-twitter,ggsd,500,[],False,16,True,1,False,0.0,0.0,0.0049
ego-twitter,grum,500,[],False,16,True,1,True,0.3976,0.3293,0.4659
ego-twitter,edge,500,[],False,16,True,2,True,0.9951,0.9902,1.0
ego-twitter,ggsd,500,[],False,16,True,2,True,0.0,0.0,0.0116
ego-twitter,grum,500,[],False,16,True,2,True,0.3645,0.294,0.435
ego-twitter,edge,500,[],False,16,True,3,True,0.9953,0.9905,1.0
ego-twitter,ggsd,500,[],False,16,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,16,True,3,True,0.5229,0.4603,0.5854
ego-twitter,edge,500,[],False,16,True,4,True,0.9953,0.9907,1.0
ego-twitter,ggsd,500,[],False,16,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,16,True,4,True,0.4613,0.3962,0.5264
ego-twitter,edge,500,[],False,16,True,5,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,16,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,16,True,5,True,0.4593,0.3914,0.5271
ego-twitter,edge,500,[],False,17,True,1,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,17,True,1,True,0.0,0.0,0.006
ego-twitter,grum,500,[],False,17,True,1,True,0.4356,0.3663,0.505
ego-twitter,edge,500,[],False,17,True,2,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,17,True,2,True,0.0,0.0,0.0102
ego-twitter,grum,500,[],False,17,True,2,True,0.5044,0.4407,0.568
ego-twitter,edge,500,[],False,17,True,3,True,0.9952,0.9903,1.0
ego-twitter,ggsd,500,[],False,17,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,17,True,3,True,0.5127,0.4488,0.5767
ego-twitter,edge,500,[],False,17,True,4,True,0.9951,0.9902,1.0
ego-twitter,ggsd,500,[],False,17,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,17,True,4,True,0.4609,0.394,0.5278
ego-twitter,edge,500,[],False,17,True,5,True,0.9953,0.9906,1.0
ego-twitter,ggsd,500,[],False,17,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,17,True,5,True,0.4928,0.4282,0.5574
ego-twitter,edge,500,[],False,18,True,1,True,0.9953,0.9907,1.0
ego-twitter,ggsd,500,[],False,18,True,1,True,0.0,0.0,0.0023
ego-twitter,grum,500,[],False,18,True,1,True,0.5422,0.4796,0.6048
ego-twitter,edge,500,[],False,18,True,2,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,18,True,2,True,0.0,0.0,0.006
ego-twitter,grum,500,[],False,18,True,2,True,0.5593,0.501,0.6176
ego-twitter,edge,500,[],False,18,True,3,True,0.995,0.9901,1.0
ego-twitter,ggsd,500,[],False,18,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,18,True,3,True,0.5157,0.4495,0.5819
ego-twitter,edge,500,[],False,18,True,4,True,0.9951,0.9903,1.0
ego-twitter,ggsd,500,[],False,18,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,18,True,4,True,0.5503,0.486,0.6146
ego-twitter,edge,500,[],False,18,True,5,True,0.9953,0.9907,1.0
ego-twitter,ggsd,500,[],False,18,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,[],False,18,True,5,True,0.6005,0.5411,0.6598
ego-twitter,edge,500,[],False,19,True,1,True,0.995,0.9901,1.0
ego-twitter,ggsd,500,[],False,19,True,1,True,0.0041,0.0,0.0176
ego-twitter,grum,500,[],False,19,True,1,True,0.6057,0.5455,0.6658
ego-twitter,edge,500,[],False,19,True,2,True,0.9951,0.9902,1.0
ego-twitter,ggsd,500,[],False,19,True,2,True,0.0086,0.0,0.0277
ego-twitter,grum,500,[],False,19,True,2,True,0.5742,0.5107,0.6378
ego-twitter,edge,500,[],False,19,True,3,True,0.9951,0.9901,1.0
ego-twitter,ggsd,500,[],False,19,True,3,True,0.006,0.0,0.0146
ego-twitter,grum,500,[],False,19,True,3,True,0.6037,0.5436,0.6639
ego-twitter,edge,500,[],False,19,True,4,True,0.9954,0.9907,1.0
ego-twitter,ggsd,500,[],False,19,True,4,True,0.002,0.0,0.0087
ego-twitter,grum,500,[],False,19,True,4,True,0.6519,0.5949,0.7089
ego-twitter,edge,500,[],False,19,True,5,True,0.995,0.99,1.0
ego-twitter,ggsd,500,[],False,19,True,5,True,0.004,0.0,0.0117
ego-twitter,grum,500,[],False,19,True,5,True,0.586,0.5228,0.6491
ego-twitter,edge,500,[],False,20,True,1,True,0.9947,0.9895,1.0
ego-twitter,ggsd,500,[],False,20,True,1,True,0.0186,0.0,0.1144
ego-twitter,grum,500,[],False,20,True,1,True,0.6982,0.6436,0.7528
ego-twitter,edge,500,[],False,20,True,2,True,0.995,0.9901,1.0
ego-twitter,ggsd,500,[],False,20,True,2,True,0.0186,0.0,0.1144
ego-twitter,grum,500,[],False,20,True,2,True,0.7065,0.6533,0.7598
ego-twitter,edge,500,[],False,20,True,3,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,20,True,3,True,0.0287,0.0,0.059
ego-twitter,grum,500,[],False,20,True,3,True,0.7292,0.6785,0.7798
ego-twitter,edge,500,[],False,20,True,4,True,0.9952,0.9904,1.0
ego-twitter,ggsd,500,[],False,20,True,4,True,0.0287,0.0,0.059
