dataset,model,n_attacks,struct_attrs,embed,aux_cols,secret,gt_baseline,risk_value,risk_ci_lwr,risk_ci_upr
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_1,False,0.0,0.0,0.5469
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_1,True,0.0,0.0,0.6747
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_2,True,0.0,0.0,1.0
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_2,False,0.0,0.0,1.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_2,True,0.0,0.0,1.0
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_3,True,0.3667,0.1232,0.6101
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_3,False,0.0,0.0,0.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_3,True,0.1236,0.0,0.443
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_4,True,0.3404,0.0,1.0
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_4,False,0.0,0.0,1.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_4,True,0.0,0.0,0.9339
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_5,True,0.4357,0.0,1.0
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_5,False,0.4357,0.0,1.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_5,False,0.0039,0.0,0.8663
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_6,True,0.8296,0.6695,0.9898
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_6,False,0.8296,0.6695,0.9898
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_6,True,0.8731,0.7443,1.0
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_7,True,0.1722,0.0,1.0
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_7,False,0.0,0.0,1.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_7,True,0.2063,0.0,1.0
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_8,False,0.4506,0.0,0.9993
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_8,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_8,False,0.0039,0.0,1.0
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_9,False,0.3389,0.0,0.97
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_9,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_9,True,0.0039,0.0,1.0
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_10,True,0.6769,0.2763,1.0
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_10,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_10,True,0.6769,0.2763,1.0
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_11,False,0.0,0.0,0.752
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_11,False,0.0,0.0,1.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_11,False,0.0,0.0,1.0
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_12,True,0.3382,0.0,0.893
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_12,False,0.1297,0.0,0.9495
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_12,True,0.3389,0.0,0.97
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_13,True,0.5069,0.0,1.0
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_13,False,0.0,0.0,1.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_13,True,0.5622,0.1009,1.0
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_14,True,0.0,0.0,0.0065
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_14,False,0.0,0.0,0.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_14,True,0.0,0.0,0.0
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_15,True,0.4777,0.1011,0.8544
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_15,False,0.0039,0.0,0.8663
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_15,True,0.3382,0.0,0.893
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_16,False,0.0,0.0,0.7577
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_16,False,0.0,0.0,1.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_16,True,0.0039,0.0,1.0
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_17,True,0.3404,0.0,1.0
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_17,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_17,True,0.258,0.0,1.0
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_18,True,0.0039,0.0,1.0
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_18,False,0.0,0.0,1.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_18,True,0.2063,0.0,1.0
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_19,True,0.0,0.0,1.0
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_19,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_19,False,0.0,0.0,1.0
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_20,True,0.3688,0.0,0.9264
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_20,False,0.3812,0.0,1.0
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_20,True,0.5069,0.0,1.0
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_21,True,0.0,0.0,0.1009
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_21,False,0.0,0.0,0.2844
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_21,True,0.0,0.0,0.2563
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_0,False,0.6047,0.2589,0.9506
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_0,False,0.6207,0.2634,0.9779
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_0,False,0.3123,0.0,0.862
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_1,True,0.0515,0.0,0.5993
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_1,False,0.0,0.0,0.5469
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_1,True,0.0,0.0,0.6716
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_2,True,0.1722,0.0,1.0
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_2,False,0.0,0.0,1.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_2,True,0.0,0.0,1.0
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_3,True,0.1591,0.0,0.4897
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_3,False,0.0,0.0,0.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_3,True,0.2922,0.0,0.5864
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_4,True,0.1479,0.0,1.0
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_4,False,0.0,0.0,1.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_4,True,0.2272,0.0,0.9375
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_5,True,0.7336,0.4428,1.0
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_5,False,0.4357,0.0,1.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_5,True,0.5796,0.091,1.0
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_6,True,0.8784,0.7554,1.0
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_6,False,0.8296,0.6695,0.9898
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_6,True,0.8731,0.7443,1.0
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_7,True,0.5796,0.091,1.0
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_7,False,0.0,0.0,1.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_7,True,0.4357,0.0,1.0
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_8,True,0.6327,0.2142,1.0
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_8,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_8,False,0.0039,0.0,1.0
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_9,False,0.0039,0.0,1.0
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_9,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_9,False,0.0039,0.0,1.0
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_10,True,0.3404,0.0,1.0
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_10,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_10,True,0.5086,0.0,1.0
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_11,True,0.1863,0.0,0.8599
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_11,False,0.0,0.0,1.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_11,False,0.0039,0.0,0.914
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_12,True,0.4055,0.0,0.962
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_12,False,0.1297,0.0,0.9495
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_12,False,0.1863,0.0,0.8599
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_13,True,0.5888,0.197,0.9807
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_13,False,0.0,0.0,1.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_13,True,0.5069,0.0,1.0
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_14,True,0.0,0.0,0.0
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_14,False,0.0,0.0,0.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_14,True,0.0,0.0,0.1162
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_15,False,0.0628,0.0,0.668
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_15,False,0.0039,0.0,0.8663
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_15,True,0.4332,0.0,0.8947
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_16,True,0.0039,0.0,0.914
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_16,False,0.0,0.0,1.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_16,False,0.0,0.0,1.0
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_17,True,0.258,0.0,1.0
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_17,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_17,True,0.258,0.0,1.0
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_18,False,0.3389,0.0,0.97
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_18,False,0.0,0.0,1.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_18,True,0.2063,0.0,1.0
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_19,False,0.2063,0.0,1.0
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_19,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_19,False,0.4357,0.0,1.0
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_20,True,0.4506,0.0,0.9993
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_20,False,0.3812,0.0,1.0
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_20,True,0.5069,0.0,1.0
ego-twitter,edge,-1,['betweenness_centrality'],False,all,attr_21,True,0.0,0.0,0.5282
ego-twitter,ggsd,-1,['betweenness_centrality'],False,all,attr_21,False,0.0,0.0,0.2844
ego-twitter,grum,-1,['betweenness_centrality'],False,all,attr_21,True,0.0039,0.0,0.5865
elliptic,edge,-1,all,False,struct,attr_0,False,0.0338,0.0,0.071
elliptic,ggsd,-1,all,False,struct,attr_0,True,0.0895,0.0455,0.1335
elliptic,edge,-1,all,False,all,attr_0,False,0.0338,0.0,0.071
elliptic,ggsd,-1,all,False,all,attr_0,True,0.0895,0.0455,0.1335
elliptic,edge,-1,['avg_neigh_deg'],False,all,attr_0,True,0.1755,0.1401,0.2109
elliptic,ggsd,-1,['avg_neigh_deg'],False,all,attr_0,True,0.0706,0.024,0.1172
elliptic,edge,-1,['clus_coef'],False,all,attr_0,True,0.096,0.0504,0.1415
elliptic,ggsd,-1,['clus_coef'],False,all,attr_0,True,0.0968,0.0512,0.1424
elliptic,edge,-1,['deg_centrality'],False,all,attr_0,True,0.0,0.0,0.0
elliptic,ggsd,-1,['deg_centrality'],False,all,attr_0,True,0.2707,0.2365,0.3049
elliptic,edge,-1,['square_clustering'],False,all,attr_0,False,0.0099,0.0,0.0293
elliptic,ggsd,-1,['square_clustering'],False,all,attr_0,True,0.0968,0.0512,0.1424
elliptic,edge,-1,['eigenvec_centrality'],False,all,attr_0,False,0.0459,0.0106,0.0811
elliptic,ggsd,-1,['eigenvec_centrality'],False,all,attr_0,True,0.1291,0.0878,0.1704
elliptic,edge,-1,['betweenness_centrality'],False,all,attr_0,True,0.0054,0.0,0.0443
elliptic,ggsd,-1,['betweenness_centrality'],False,all,attr_0,False,0.0328,0.0,0.0796
ego-facebook,spectre,-1,all,False,struct,attr_0,True,0.6343,0.4764,0.7922
ego-facebook,spectre,-1,all,False,all,attr_0,True,0.6837,0.5518,0.8157
ego-facebook,spectre,-1,['avg_neigh_deg'],False,all,attr_0,True,0.6895,0.5595,0.8195
ego-facebook,spectre,-1,['clus_coef'],False,all,attr_0,True,0.6969,0.5783,0.8154
ego-facebook,spectre,-1,['deg_centrality'],False,all,attr_0,True,0.7272,0.6181,0.8363
ego-facebook,spectre,-1,['square_clustering'],False,all,attr_0,True,0.6722,0.5364,0.8081
ego-facebook,spectre,-1,['eigenvec_centrality'],False,all,attr_0,True,0.7632,0.673,0.8534
ego-facebook,spectre,-1,['betweenness_centrality'],False,all,attr_0,True,0.6895,0.5595,0.8195
ego-twitter,spectre,-1,all,False,struct,attr_0,False,0.6207,0.2634,0.9779
ego-twitter,spectre,-1,all,False,all,attr_0,False,0.5436,0.1351,0.952
ego-twitter,spectre,-1,['avg_neigh_deg'],False,all,attr_0,True,0.6207,0.2634,0.9779
ego-twitter,spectre,-1,['clus_coef'],False,all,attr_0,False,0.6207,0.2634,0.9779
ego-twitter,spectre,-1,['deg_centrality'],False,all,attr_0,False,0.5436,0.1351,0.952
ego-twitter,spectre,-1,['square_clustering'],False,all,attr_0,True,0.6207,0.2634,0.9779
ego-twitter,spectre,-1,['eigenvec_centrality'],False,all,attr_0,True,0.6207,0.2634,0.9779
ego-twitter,spectre,-1,['betweenness_centrality'],False,all,attr_0,False,0.5436,0.1351,0.952
ego-facebook,spectre,-1,all,False,feat,attr_0,True,0.685,0.5481,0.8219
ego-facebook,spectre,-1,all,False,feat,attr_1,True,0.1255,0.0,0.2938
ego-facebook,spectre,-1,all,False,feat,attr_2,True,0.0,0.0,0.5426
ego-facebook,spectre,-1,all,False,feat,attr_3,True,0.6328,0.4502,0.8154
ego-facebook,spectre,-1,all,False,feat,attr_4,True,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,feat,attr_5,True,0.7283,0.5033,0.9533
ego-facebook,spectre,-1,all,False,feat,attr_6,False,0.1643,0.0,0.5596
ego-facebook,spectre,-1,all,False,feat,attr_7,True,0.0,0.0,0.0007
ego-facebook,spectre,-1,all,False,feat,attr_8,True,0.0,0.0,0.0236
ego-facebook,spectre,-1,all,False,feat,attr_9,True,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,feat,attr_10,True,0.5261,0.2312,0.821
ego-facebook,spectre,-1,all,False,feat,attr_11,False,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,feat,attr_12,True,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,feat,attr_13,True,0.0,0.0,0.2647
ego-facebook,spectre,-1,all,False,feat,attr_14,True,0.0,0.0,0.3985
ego-facebook,spectre,-1,all,False,feat,attr_15,True,0.5991,0.3706,0.8275
ego-facebook,spectre,-1,all,False,feat,attr_16,True,0.1635,0.0,0.6147
ego-facebook,spectre,-1,all,False,feat,attr_17,True,0.0,0.0,0.3786
ego-facebook,spectre,-1,all,False,feat,attr_18,True,0.0,0.0,0.5432
ego-facebook,spectre,-1,all,False,feat,attr_19,True,0.3565,0.253,0.4599
ego-facebook,spectre,-1,all,False,feat,attr_20,True,0.2342,0.0674,0.401
ego-facebook,spectre,-1,all,False,feat,attr_21,True,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,feat,attr_22,True,0.6824,0.4523,0.9125
ego-facebook,spectre,-1,all,False,feat,attr_23,True,0.0,0.0,0.3411
ego-facebook,spectre,-1,all,False,feat,attr_24,True,0.7058,0.6289,0.7826
ego-facebook,spectre,-1,all,False,feat,attr_25,False,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,feat,attr_26,True,0.0,0.0,0.34
ego-facebook,spectre,-1,all,False,feat,attr_27,True,0.2105,0.0029,0.4181
ego-facebook,spectre,-1,all,False,struct,attr_1,False,0.0137,0.0,0.0967
ego-facebook,spectre,-1,all,False,struct,attr_2,False,0.0,0.0,0.3541
ego-facebook,spectre,-1,all,False,struct,attr_3,True,0.3118,0.0,0.654
ego-facebook,spectre,-1,all,False,struct,attr_4,True,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,struct,attr_5,True,0.0,0.0,0.7954
ego-facebook,spectre,-1,all,False,struct,attr_6,True,0.8335,0.6718,0.9951
ego-facebook,spectre,-1,all,False,struct,attr_7,False,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,struct,attr_8,True,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,struct,attr_9,False,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,struct,attr_10,False,0.0,0.0,0.4312
ego-facebook,spectre,-1,all,False,struct,attr_11,True,0.0,0.0,0.3194
ego-facebook,spectre,-1,all,False,struct,attr_12,True,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,struct,attr_13,True,0.0,0.0,0.0048
ego-facebook,spectre,-1,all,False,struct,attr_14,True,0.0,0.0,0.0791
ego-facebook,spectre,-1,all,False,struct,attr_15,False,0.0737,0.0,0.4629
ego-facebook,spectre,-1,all,False,struct,attr_16,True,0.2627,0.0,0.739
ego-facebook,spectre,-1,all,False,struct,attr_17,False,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,struct,attr_18,False,0.0,0.0,0.022
ego-facebook,spectre,-1,all,False,struct,attr_19,True,0.3747,0.2767,0.4727
ego-facebook,spectre,-1,all,False,struct,attr_20,False,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,struct,attr_21,True,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,struct,attr_22,True,0.7704,0.574,0.9668
ego-facebook,spectre,-1,all,False,struct,attr_23,False,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,struct,attr_24,True,0.6565,0.5709,0.742
ego-facebook,spectre,-1,all,False,struct,attr_25,True,0.0979,0.0,0.2813
ego-facebook,spectre,-1,all,False,struct,attr_26,True,0.0,0.0,0.3598
ego-facebook,spectre,-1,all,False,struct,attr_27,True,0.4262,0.3156,0.5368
ego-facebook,spectre,-1,all,False,all,attr_1,True,0.3868,0.2933,0.4803
ego-facebook,spectre,-1,all,False,all,attr_2,True,0.0,0.0,0.5539
ego-facebook,spectre,-1,all,False,all,attr_3,True,0.6197,0.4209,0.8185
ego-facebook,spectre,-1,all,False,all,attr_4,True,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,all,attr_5,True,0.7283,0.5033,0.9533
ego-facebook,spectre,-1,all,False,all,attr_6,True,0.1503,0.0,0.6256
ego-facebook,spectre,-1,all,False,all,attr_7,True,0.0,0.0,0.1434
ego-facebook,spectre,-1,all,False,all,attr_8,True,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,all,attr_9,True,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,all,attr_10,True,0.5401,0.2527,0.8275
ego-facebook,spectre,-1,all,False,all,attr_11,False,0.0,0.0,0.0
ego-facebook,spectre,-1,all,False,all,attr_12,True,0.0,0.0,0.006
ego-facebook,spectre,-1,all,False,all,attr_13,True,0.0,0.0,0.1203
ego-facebook,spectre,-1,all,False,all,attr_14,True,0.0,0.0,0.432
ego-facebook,spectre,-1,all,False,all,attr_15,True,0.5879,0.3541,0.8217
ego-facebook,spectre,-1,all,False,all,attr_16,True,0.1908,0.0,0.6642
ego-facebook,spectre,-1,all,False,all,attr_17,True,0.0,0.0,0.4479
ego-facebook,spectre,-1,all,False,all,attr_18,True,0.2525,0.0,0.5998
ego-facebook,spectre,-1,all,False,all,attr_19,True,0.3547,0.251,0.4584
ego-facebook,spectre,-1,all,False,all,attr_20,True,0.2469,0.1115,0.3823
